,Yields,RXN,Origin,Mechanism,DOI,Substrate
103,67.0,c2ccc1ccccc1c2(OC).Cc1ccc([Mg]Br)cc1>C1OCCC1.[Ni].>Cc2ccc1ccccc1c2(c3ccc(C)cc3),Scope,Kumada,https://doi.org/10.1021/acs.orglett.6b02656,c2ccc1ccccc1c2(OC)
104,64.0,c2ccc1cc(OC)ccc1c2(OC).Cc1ccc([Mg]Br)cc1>C1OCCC1.[Ni].>c2ccc1cc(c3ccc(C)cc3)ccc1c2(c4ccc(C)cc4),Scope,Kumada,https://doi.org/10.1021/acs.orglett.6b02656,c2ccc1cc(OC)ccc1c2(OC)
105,27.0,c1ccccc1c2ccc(OC)cc2.Cc1ccc([Mg]Br)cc1>C1OCCC1.[Ni].>c1ccccc1c2ccc(c3ccc(C)cc3)cc2,Scope,Kumada,https://doi.org/10.1021/acs.orglett.6b02656,c1ccccc1c2ccc(OC)cc2
106,0.0,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2.OB(O)c1ccccc1>c1ccccc1C.[Ni+2].O=C([O-])[O-].[K+].[K+].>COc2ccc(c1ccccc1)cc2,Optimisation,Suzuki,https://doi.org/10.1021/jo4005537,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2
107,0.0,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2.OB(O)c1ccccc1>c1ccccc1C.[Ni+2].O=C([O-])[O-].[Cs+].[Cs+].>COc2ccc(c1ccccc1)cc2,Optimisation,Suzuki,https://doi.org/10.1021/jo4005537,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2
108,5.0,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2.OB(O)c1ccccc1>c1ccccc1C.[Ni+2].[F-].[K+].>COc2ccc(c1ccccc1)cc2,Optimisation,Suzuki,https://doi.org/10.1021/jo4005537,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2
109,5.0,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2.OB(O)c1ccccc1>c1ccccc1C.[Ni+2].CC(C)(C)[O-].[K+].>COc2ccc(c1ccccc1)cc2,Optimisation,Suzuki,https://doi.org/10.1021/jo4005537,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2
110,0.0,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2.OB(O)c1ccccc1>c1ccccc1C.[Ni+2].O.O.O.O.O.O.O=P([O-])([O-])[O-].[K+].[K+].[K+].>COc2ccc(c1ccccc1)cc2,Optimisation,Suzuki,https://doi.org/10.1021/jo4005537,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2
111,67.0,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2.OB(O)c1ccccc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COc2ccc(c1ccccc1)cc2,Optimisation,Suzuki,https://doi.org/10.1021/jo4005537,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2
112,5.0,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2.OB(O)c1ccccc1>C1COCCO1.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COc2ccc(c1ccccc1)cc2,Optimisation,Suzuki,https://doi.org/10.1021/jo4005537,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2
113,0.0,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2.OB(O)c1ccccc1>COCCOC.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COc2ccc(c1ccccc1)cc2,Optimisation,Suzuki,https://doi.org/10.1021/jo4005537,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2
114,0.0,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2.OB(O)c1ccccc1>CC(=O)N(C)C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COc2ccc(c1ccccc1)cc2,Optimisation,Suzuki,https://doi.org/10.1021/jo4005537,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2
115,20.0,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2.OB(O)c1ccccc1>C(C)(C)(C)O.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COc2ccc(c1ccccc1)cc2,Optimisation,Suzuki,https://doi.org/10.1021/jo4005537,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2
116,47.0,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2.OB(O)c1ccccc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COc2ccc(c1ccccc1)cc2,Optimisation,Suzuki,https://doi.org/10.1021/jo4005537,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2
117,38.0,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2.OB(O)c1ccccc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COc2ccc(c1ccccc1)cc2,Optimisation,Suzuki,https://doi.org/10.1021/jo4005537,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2
118,81.0,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2.OB(O)c1ccccc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COc2ccc(c1ccccc1)cc2,Optimisation,Suzuki,https://doi.org/10.1021/jo4005537,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2
119,5.0,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2.OB(O)c1ccccc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COc2ccc(c1ccccc1)cc2,Optimisation,Suzuki,https://doi.org/10.1021/jo4005537,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2
120,90.0,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2.OB(O)c1ccccc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COc2ccc(c1ccccc1)cc2,Optimisation,Suzuki,https://doi.org/10.1021/jo4005537,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2
121,5.0,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2.CC2(C)OB(c1ccccc1)OC2(C)C>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COc2ccc(c1ccccc1)cc2,Optimisation,Suzuki,https://doi.org/10.1021/jo4005537,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2
122,0.0,COc1ccc(OC)cc1.OB(O)c1ccccc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COc2ccc(c1ccccc1)cc2,Scope,Suzuki,https://doi.org/10.1021/jo4005537,COc1ccc(OC)cc1
123,19.0,COc1ccc(OC(=O)N(C)C)cc1.OB(O)c1ccccc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COc2ccc(c1ccccc1)cc2,Scope,Suzuki,https://doi.org/10.1021/jo4005537,COc1ccc(OC(=O)N(C)C)cc1
124,24.0,COc1ccc(OC(=O)C(C)(C)C)cc1.OB(O)c1ccccc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COc2ccc(c1ccccc1)cc2,Scope,Suzuki,https://doi.org/10.1021/jo4005537,COc1ccc(OC(=O)C(C)(C)C)cc1
125,90.0,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2.OB(O)c1ccccc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COc2ccc(c1ccccc1)cc2,Scope,Suzuki,https://doi.org/10.1021/jo4005537,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2
126,89.0,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2.Cc1ccccc1B(O)O>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COc2ccc(c1ccccc1C)cc2,Scope,Suzuki,https://doi.org/10.1021/jo4005537,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2
127,91.0,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2.Cc1ccc(B(O)O)cc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COc2ccc(c1ccc(C)cc1)cc2,Scope,Suzuki,https://doi.org/10.1021/jo4005537,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2
128,87.0,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2.OB(O)c1cccc2ccccc12>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COc3ccc(c1cccc2ccccc12)cc3,Scope,Suzuki,https://doi.org/10.1021/jo4005537,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2
129,85.0,COc2nc(OC)nc(Oc1ccccc1OC)n2.OB(O)c1ccccc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COc1ccccc1c2ccccc2,Scope,Suzuki,https://doi.org/10.1021/jo4005537,COc2nc(OC)nc(Oc1ccccc1OC)n2
130,92.0,COc2nc(OC)nc(Oc1ccccc1)n2.COc1ccc(B(O)O)cc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COc2ccc(c1ccccc1)cc2,Scope,Suzuki,https://doi.org/10.1021/jo4005537,COc2nc(OC)nc(Oc1ccccc1)n2
131,89.0,COc2nc(OC)nc(Oc1ccccc1C)n2.COc1ccc(B(O)O)cc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COc2ccc(c1ccccc1C)cc2,Scope,Suzuki,https://doi.org/10.1021/jo4005537,COc2nc(OC)nc(Oc1ccccc1C)n2
132,87.0,COc2nc(OC)nc(Oc1ccc(C)cc1)n2.COc1ccc(B(O)O)cc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COc2ccc(c1ccc(C)cc1)cc2,Scope,Suzuki,https://doi.org/10.1021/jo4005537,COc2nc(OC)nc(Oc1ccc(C)cc1)n2
133,89.0,COc3nc(OC)nc(Oc1cccc2ccccc12)n3.COc1ccc(B(O)O)cc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COc3ccc(c1cccc2ccccc12)cc3,Scope,Suzuki,https://doi.org/10.1021/jo4005537,COc3nc(OC)nc(Oc1cccc2ccccc12)n3
134,90.0,COc2nc(OC)nc(Oc1cccc(C)c1)n2.COc1ccc(B(O)O)cc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COc2ccc(c1cccc(C)c1)cc2,Scope,Suzuki,https://doi.org/10.1021/jo4005537,COc2nc(OC)nc(Oc1cccc(C)c1)n2
135,81.0,COc3nc(OC)nc(Oc2ccc1ccccc1c2)n3.COc1ccc(B(O)O)cc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COc3ccc(c2ccc1ccccc1c2)cc3,Scope,Suzuki,https://doi.org/10.1021/jo4005537,COc3nc(OC)nc(Oc2ccc1ccccc1c2)n3
136,87.0,COc2nc(OC)nc(Oc1cc(C)cc(C)c1)n2.COc1ccc(B(O)O)cc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COc2ccc(c1cc(C)cc(C)c1)cc2,Scope,Suzuki,https://doi.org/10.1021/jo4005537,COc2nc(OC)nc(Oc1cc(C)cc(C)c1)n2
137,85.0,COc2nc(OC)nc(Oc1ccc(C(C)(C)C)cc1)n2.COc1ccc(B(O)O)cc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COc2ccc(c1ccc(C(C)(C)C)cc1)cc2,Scope,Suzuki,https://doi.org/10.1021/jo4005537,COc2nc(OC)nc(Oc1ccc(C(C)(C)C)cc1)n2
138,81.0,COc2nc(OC)nc(Oc1cccc(NC(C)=O)c1)n2.COc1ccc(B(O)O)cc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COc2ccc(c1cccc(NC(C)=O)c1)cc2,Scope,Suzuki,https://doi.org/10.1021/jo4005537,COc2nc(OC)nc(Oc1cccc(NC(C)=O)c1)n2
139,89.0,COC(=O)c2ccc(Oc1nc(OC)nc(OC)n1)cc2.OB(O)c1ccccc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COC(=O)c2ccc(c1ccccc1)cc2,Scope,Suzuki,https://doi.org/10.1021/jo4005537,COC(=O)c2ccc(Oc1nc(OC)nc(OC)n1)cc2
140,86.0,COc2nc(OC)nc(Oc1ccc(C#N)cc1)n2.OB(O)c1ccccc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>N#Cc2ccc(c1ccccc1)cc2,Scope,Suzuki,https://doi.org/10.1021/jo4005537,COc2nc(OC)nc(Oc1ccc(C#N)cc1)n2
141,88.0,COc2nc(OC)nc(Oc1ccc(C=O)cc1)n2.OB(O)c1ccccc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>O=Cc2ccc(c1ccccc1)cc2,Scope,Suzuki,https://doi.org/10.1021/jo4005537,COc2nc(OC)nc(Oc1ccc(C=O)cc1)n2
142,89.0,COc2nc(OC)nc(Oc1ccc(C(C)=O)cc1)n2.OB(O)c1ccccc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>CC(=O)c2ccc(c1ccccc1)cc2,Scope,Suzuki,https://doi.org/10.1021/jo4005537,COc2nc(OC)nc(Oc1ccc(C(C)=O)cc1)n2
143,0.0,COc2nc(OC)nc(Oc1ccc([N+](=O)[O-])cc1)n2.OB(O)c1ccccc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>O=[N+]([O-])c2ccc(c1ccccc1)cc2,Scope,Suzuki,https://doi.org/10.1021/jo4005537,COc2nc(OC)nc(Oc1ccc([N+](=O)[O-])cc1)n2
144,88.0,COc2nc(OC)nc(Oc1ccc(F)cc1)n2.COc1ccc(B(O)O)cc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COc2ccc(c1ccc(F)cc1)cc2,Scope,Suzuki,https://doi.org/10.1021/jo4005537,COc2nc(OC)nc(Oc1ccc(F)cc1)n2
145,84.0,COc2nc(OC)nc(Oc1ccc(C(F)(F)F)cc1)n2.COc1ccc(B(O)O)cc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COc2ccc(c1ccc(C(F)(F)F)cc1)cc2,Scope,Suzuki,https://doi.org/10.1021/jo4005537,COc2nc(OC)nc(Oc1ccc(C(F)(F)F)cc1)n2
146,51.0,COc2nc(OC)nc(Oc1ccc(C=O)cc1C)n2.OB(O)c1ccccc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>Cc1cc(C=O)ccc1c2ccccc2,Scope,Suzuki,https://doi.org/10.1021/jo4005537,COc2nc(OC)nc(Oc1ccc(C=O)cc1C)n2
147,61.0,COc2nc(OC)nc(Oc1cccnc1)n2.OB(O)c1ccccc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>c2ccc(c1cccnc1)cc2,Scope,Suzuki,https://doi.org/10.1021/jo4005537,COc2nc(OC)nc(Oc1cccnc1)n2
148,84.0,COc3nc(OC)nc(Oc2ccc1c(C)cc(=O)oc1c2)n3.OB(O)c1ccccc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>Cc2cc(=O)oc3cc(c1ccccc1)ccc23,Scope,Suzuki,https://doi.org/10.1021/jo4005537,COc3nc(OC)nc(Oc2ccc1c(C)cc(=O)oc1c2)n3
149,78.0,COc6nc(OC)nc(Oc5ccc(C4(c2ccc(Oc1nc(OC)nc(OC)n1)cc2)OC(=O)c3ccccc34)cc5)n6.OB(O)c1ccccc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>O=C5OC(c2ccc(c1ccccc1)cc2)(c4ccc(c3ccccc3)cc4)c6ccccc56,Scope,Suzuki,https://doi.org/10.1021/jo4005537,COc6nc(OC)nc(Oc5ccc(C4(c2ccc(Oc1nc(OC)nc(OC)n1)cc2)OC(=O)c3ccccc34)cc5)n6
150,82.0,COc5nc(OC)nc(Oc1ccc2c(c1)CCC3C2CC[C@]4(C)C(=O)CCC34)n5.OB(O)c1ccccc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>C[C@]45CCC3c2ccc(c1ccccc1)cc2CCC3C4CCC5=O,Scope,Suzuki,https://doi.org/10.1021/jo4005537,COc5nc(OC)nc(Oc1ccc2c(c1)CCC3C2CC[C@]4(C)C(=O)CCC34)n5
151,87.0,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2.OB(O)c1cccc(C(F)(F)F)c1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COc2ccc(c1cccc(C(F)(F)F)c1)cc2,Scope,Suzuki,https://doi.org/10.1021/jo4005537,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2
152,80.0,COc2nc(OC)nc(Oc1ccc(C=O)cc1)n2.OB(O)c1cccc(C(F)(F)F)c1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>O=Cc2ccc(c1cccc(C(F)(F)F)c1)cc2,Scope,Suzuki,https://doi.org/10.1021/jo4005537,COc2nc(OC)nc(Oc1ccc(C=O)cc1)n2
153,76.0,COc2nc(OC)nc(Oc1ccc(C(C)=O)cc1)n2.OB(O)c1cccc(C(F)(F)F)c1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>CC(=O)c2ccc(c1cccc(C(F)(F)F)c1)cc2,Scope,Suzuki,https://doi.org/10.1021/jo4005537,COc2nc(OC)nc(Oc1ccc(C(C)=O)cc1)n2
154,71.0,COc2nc(OC)nc(Oc1ccc(C(C)=O)cc1)n2.CCOC(=O)c1ccc(B(O)O)cc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>CCOC(=O)c2ccc(c1ccc(C(C)=O)cc1)cc2,Scope,Suzuki,https://doi.org/10.1021/jo4005537,COc2nc(OC)nc(Oc1ccc(C(C)=O)cc1)n2
155,76.0,COc2nc(OC)nc(Oc1cccc(NC(C)=O)c1)n2.CCOC(=O)c1ccc(B(O)O)cc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>CCOC(=O)c2ccc(c1cccc(NC(C)=O)c1)cc2,Scope,Suzuki,https://doi.org/10.1021/jo4005537,COc2nc(OC)nc(Oc1cccc(NC(C)=O)c1)n2
156,80.0,COc2nc(OC)nc(Oc1ccc(C#N)cc1)n2.CCOC(=O)c1ccc(B(O)O)cc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>CCOC(=O)c2ccc(c1ccc(C#N)cc1)cc2,Scope,Suzuki,https://doi.org/10.1021/jo4005537,COc2nc(OC)nc(Oc1ccc(C#N)cc1)n2
157,88.0,COc2nc(OC)nc(Oc1ccc(C)cc1)n2.OB(O)c1ccc(F)cc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>Cc2ccc(c1ccc(F)cc1)cc2,Scope,Suzuki,https://doi.org/10.1021/jo4005537,COc2nc(OC)nc(Oc1ccc(C)cc1)n2
158,84.0,COc2nc(OC)nc(Oc1ccc(C=O)cc1)n2.OB(O)c1ccc(F)cc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>O=Cc2ccc(c1ccc(F)cc1)cc2,Scope,Suzuki,https://doi.org/10.1021/jo4005537,COc2nc(OC)nc(Oc1ccc(C=O)cc1)n2
159,89.0,COC(=O)c2ccc(Oc1nc(OC)nc(OC)n1)cc2.OB(O)c1ccc(F)cc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COC(=O)c2ccc(c1ccc(F)cc1)cc2,Scope,Suzuki,https://doi.org/10.1021/jo4005537,COC(=O)c2ccc(Oc1nc(OC)nc(OC)n1)cc2
160,86.0,COc2nc(OC)nc(Oc1ccc(C(C)=O)cc1)n2.OB(O)c1ccc(F)cc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>CC(=O)c2ccc(c1ccc(F)cc1)cc2,Scope,Suzuki,https://doi.org/10.1021/jo4005537,COc2nc(OC)nc(Oc1ccc(C(C)=O)cc1)n2
161,87.0,COc5nc(OC)nc(Oc1ccc2c(c1)CCC3C2CC[C@]4(C)C(=O)CCC34)n5.OB(O)c1ccc(F)cc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>C[C@]45CCC3c2ccc(c1ccc(F)cc1)cc2CCC3C4CCC5=O,Scope,Suzuki,https://doi.org/10.1021/jo4005537,COc5nc(OC)nc(Oc1ccc2c(c1)CCC3C2CC[C@]4(C)C(=O)CCC34)n5
162,39.0,COc2nc(OC)nc(Oc1ccc(C)cc1)n2.OB(O)c1ccsc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>Cc2ccc(c1ccsc1)cc2,Scope,Suzuki,https://doi.org/10.1021/jo4005537,COc2nc(OC)nc(Oc1ccc(C)cc1)n2
163,54.0,COc2nc(OC)nc(Oc1ccc(C(C)=O)cc1)n2.OB(O)c1ccsc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>CC(=O)c2ccc(c1ccsc1)cc2,Scope,Suzuki,https://doi.org/10.1021/jo4005537,COc2nc(OC)nc(Oc1ccc(C(C)=O)cc1)n2
164,27.0,COC(=O)c2ccc(Oc1nc(OC)nc(OC)n1)cc2.OB(O)c3ccc(c2ccc(c1ccc(Cl)cc1)cc2)cc3>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COC(=O)c4ccc(c3ccc(c2ccc(c1ccc(Cl)cc1)cc2)cc3)cc4,Scope,Suzuki,https://doi.org/10.1021/jo4005537,COC(=O)c2ccc(Oc1nc(OC)nc(OC)n1)cc2
165,0.0,c2ccc(Oc1ccccc1)cc2.COc1ccc(B(O)O)cc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COc2ccc(c1ccccc1)cc2,Scope,Suzuki,https://doi.org/10.1021/jo4005537,c2ccc(Oc1ccccc1)cc2
166,92.0,C1=CC=CC2=C1C=C(C=C2)OC.Cn2cnc1ccccc12>Cc1cc(C)ccc1.[Ni].Cc1ccccc1[Mg]Br.[Cl-].[Li+].>Cn4c(c2ccc1ccccc1c2)nc3ccccc34,Scope,C-H activation,https://doi.org/10.1021/acscatal.8b03436,C1=CC=CC2=C1C=C(C=C2)OC
167,50.0,COc2ccc1cc([Si](C)(C)C)ccc1c2.Cn2cnc1ccccc12>Cc1cc(C)ccc1.[Ni].Cc1ccccc1[Mg]Br.[Cl-].[Li+].>Cn4c(c2ccc1cc([Si](C)(C)C)ccc1c2)nc3ccccc34,Scope,C-H activation,https://doi.org/10.1021/acscatal.8b03436,COc2ccc1cc([Si](C)(C)C)ccc1c2
168,66.0,COc3ccc2cc(c1ccccn1)ccc2c3.Cn2cnc1ccccc12>Cc1cc(C)ccc1.[Ni].Cc1ccccc1[Mg]Br.[Cl-].[Li+].>Cn5c(c3ccc2cc(c1ccccn1)ccc2c3)nc4ccccc45,Scope,C-H activation,https://doi.org/10.1021/acscatal.8b03436,COc3ccc2cc(c1ccccn1)ccc2c3
169,79.0,COc3ccc2cc(c1ccccn1)ccc2c3.Cn2cnc1ccccc12>Cc1cc(C)ccc1.[Ni].Cc1ccccc1[Mg]Br.>Cn5c(c3ccc2cc(c1ccccn1)ccc2c3)nc4ccccc45,Scope,C-H activation,https://doi.org/10.1021/acscatal.8b03436,COc3ccc2cc(c1ccccn1)ccc2c3
170,66.0,COc4ccc3cc(N(c1ccccc1)c2ccccc2)ccc3c4.Cn2cnc1ccccc12>Cc1cc(C)ccc1.[Ni].Cc1ccccc1[Mg]Br.>Cn6c(c4ccc3cc(N(c1ccccc1)c2ccccc2)ccc3c4)nc5ccccc56,Scope,C-H activation,https://doi.org/10.1021/acscatal.8b03436,COc4ccc3cc(N(c1ccccc1)c2ccccc2)ccc3c4
171,60.0,COc3ccc2cc(c1ccccc1)ccc2c3.Cn2cnc1ccccc12>Cc1cc(C)ccc1.[Ni].Cc1ccccc1[Mg]Br.>Cn5c(c3ccc2cc(c1ccccc1)ccc2c3)nc4ccccc45,Scope,C-H activation,https://doi.org/10.1021/acscatal.8b03436,COc3ccc2cc(c1ccccc1)ccc2c3
172,57.0,COc3ccc2cc(c1ccccc1C)ccc2c3.Cn2cnc1ccccc12>Cc1cc(C)ccc1.[Ni].Cc1ccccc1[Mg]Br.>Cc1ccccc1c5ccc4cc(c3nc2ccccc2n3C)ccc4c5,Scope,C-H activation,https://doi.org/10.1021/acscatal.8b03436,COc3ccc2cc(c1ccccc1C)ccc2c3
173,60.0,COc3ccc2cc(c1cccc(C)c1)ccc2c3.Cn2cnc1ccccc12>Cc1cc(C)ccc1.[Ni].Cc1ccccc1[Mg]Br.>Cc5cccc(c4ccc3cc(c2nc1ccccc1n2C)ccc3c4)c5,Scope,C-H activation,https://doi.org/10.1021/acscatal.8b03436,COc3ccc2cc(c1cccc(C)c1)ccc2c3
174,45.0,COc3ccc2cc(c1ccc(C)cc1)ccc2c3.Cn2cnc1ccccc12>Cc1cc(C)ccc1.[Ni].Cc1ccccc1[Mg]Br.>Cc5ccc(c4ccc3cc(c2nc1ccccc1n2C)ccc3c4)cc5,Scope,C-H activation,https://doi.org/10.1021/acscatal.8b03436,COc3ccc2cc(c1ccc(C)cc1)ccc2c3
175,45.0,COc3ccc2cc(c1ccc(C(C)(C)C)cc1)ccc2c3.Cn2cnc1ccccc12>Cc1cc(C)ccc1.[Ni].Cc1ccccc1[Mg]Br.>Cn5c(c3ccc2cc(c1ccc(C(C)(C)C)cc1)ccc2c3)nc4ccccc45,Scope,C-H activation,https://doi.org/10.1021/acscatal.8b03436,COc3ccc2cc(c1ccc(C(C)(C)C)cc1)ccc2c3
176,61.0,COc4ccc3cc(c1ccccc1c2cc(C)cc(C)c2)ccc3c4.Cn2cnc1ccccc12>Cc1cc(C)ccc1.[Ni].Cc1ccccc1[Mg]Br.>Cc6cc(C)cc(c1ccccc1c5ccc4cc(c3nc2ccccc2n3C)ccc4c5)c6,Scope,C-H activation,https://doi.org/10.1021/acscatal.8b03436,COc4ccc3cc(c1ccccc1c2cc(C)cc(C)c2)ccc3c4
177,71.0,COc5ccc4cc(n3c1ccccc1c2ccccc23)ccc4c5.Cn2cnc1ccccc12>Cc1cc(C)ccc1.[Ni].Cc1ccccc1[Mg]Br.>Cn7c(c5ccc4cc(n3c1ccccc1c2ccccc23)ccc4c5)nc6ccccc67,Scope,C-H activation,https://doi.org/10.1021/acscatal.8b03436,COc5ccc4cc(n3c1ccccc1c2ccccc23)ccc4c5
178,52.0,COc6ccc5cc(c1cc2ccc3cccc4ccc(c1)c2c34)ccc5c6.Cn2cnc1ccccc12>Cc1cc(C)ccc1.[Ni].Cc1ccccc1[Mg]Br.>c7cccc(nc(c6ccc5cc(c1cc2ccc3cccc4ccc(c1)c2c34)ccc5c6)n8(C))c78,Scope,C-H activation,https://doi.org/10.1021/acscatal.8b03436,COc6ccc5cc(c1cc2ccc3cccc4ccc(c1)c2c34)ccc5c6
