,can,metadata,name,tag,weights,num_conformers,file_base_name
42,CC(=O)C(C)(C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C6H12O_4e34
43,CC(=O)Oc1c2ccccc2cc2c1cccc2,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C16H12O2_e52d
44,CC(=O)Oc1ccc(cc1)C(=O)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C10H10O3_f806
45,CC(=O)Oc1ccc2c(c1)ccc(c2)C(=O)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C14H12O3_d929
46,CC(=O)Oc1ccc2c(c1)ccc(c2)O,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C12H10O3_36f4
47,CC(=O)Oc1ccc2c(c1)ccc(c2)c1ccccc1,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C18H14O2_4fe1
48,CC(=O)Oc1ccc2c(c1)cccc2,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C12H10O2_f078
49,CC(=O)Oc1ccc2c(c1)oc(cc2=O)c1ccccc1,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C17H12O4_84e2
50,CC(=O)Oc1cccc2c1cccc2,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C12H10O2_efb4
51,CC(=O)c1ccc(cc1)F,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C8H7FO_55da
52,CC(=O)c1ccccc1,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C8H8O_e63c
53,CC(=O)c1cccnc1,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C7H7NO_621c
54,CC(=O)c1ccco1,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C6H6O2_b617
55,CC(=O)c1cccs1,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C6H6OS_d8ec
56,CC(=O)c1cn(c2c1cccc2)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C11H11NO_0e3a
57,CC(CC(=O)c1ccccc1)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C11H14O_0252
58,CC(COc1ccc2c(c1)cccc2)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C14H16O_c4e7
59,CC(CP(CC(C)C)CC(C)C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C12H27P_6999
60,CC(N1C=CN(C1)C(C)(C)C)(C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C11H22N2_dfe3
61,CC(N1CCN(C1)C(C)(C)C)(C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C11H24N2_03dc
62,CC(N1c2ccccc2N(C1CC1N(C)c2c(N1C(C)C)cccc2)C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C23H32N4_2fbf
63,CC(N=C=O)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C4H7NO_0861
64,CC(OCOc1ccccc1)(C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C11H16O2_4c16
65,CC(OP(=O)OC(C)C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C6H15O3P_d060
66,CC(Oc1ccc2c(c1)cccc2)(C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C14H16O_13d7
67,CC(Oc1ccc2c(c1)cccc2)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C13H14O_eb43
68,CC(Oc1cccc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)OC(C)C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C30H43O2P_4820
69,CC(Oc1cccc2c1cccc2)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C13H14O_5e91
70,CC(P(=O)c1ccccc1)(C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C10H15OP_9a1c
71,CC(P(C(C)(C)C)CCP(C(C)(C)C)C(C)(C)C)(C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C18H40P2_3d9a
72,CC(P(C(C)(C)C)c1ccccc1c1ccccc1)(C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C20H27P_0368
73,CC(P(C(C)C)C(C)C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C9H21P_7bb6
74,CC(P(C(C)C)CCP(C(C)C)C(C)C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C14H32P2_ec2f
75,CC(P(C1CCCCC1)C1CCCCC1)(C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C16H31P_f866
76,CC([Si](Oc1ccc2c(c1)cccc2)(C)C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C15H20OSi_a8a8
77,CC(c1ccc(cc1)[Li])(C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C10H13Li_2b7c
78,CC(c1ccc(cc1)n1cnc2c1cccc2)(C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C17H18N2_d586
79,CC(c1cccc(c1N1C=CN(C1)c1c(cccc1C(C)C)C(C)C)C(C)C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C27H38N2_f352
80,CC(c1cccc(c1N1CCN(C1)c1c(cccc1C(C)C)C(C)C)C(C)C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C27H40N2_cba7
81,CC(c1ccccc1P(c1ccccc1)c1ccccc1)O,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C20H19OP_3f91
82,CC(n1cc[n+](c1)C(C)C)C.[Cl-],"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C9H17ClN2_6d1c
